iter	MAE	RMSE
26515	2.801823358	3.981222342
26520	2.801747314	3.981091573
26525	2.801682437	3.980992593
26530	2.801624739	3.980908036
26535	2.801563585	3.980821207
26540	2.801509078	3.980747067
26545	2.801450848	3.980662906
26550	2.801371081	3.980540402
26555	2.801308332	3.980445415
26560	2.801245582	3.980354835
26565	2.801186023	3.980270532
26570	2.801111308	3.980156433
26575	2.801057067	3.980067183
26580	2.800993254	3.979965905
26585	2.800921464	3.979850194
26590	2.800850206	3.979746773
26595	2.800783999	3.979663793
26600	2.800717793	3.979555824
26605	2.800656639	3.979474711
26610	2.800596282	3.979377027
26615	2.800551878	3.979320232
26620	2.800483279	3.979213991
26625	2.800428506	3.979119507
26630	2.800350335	3.979008449
26635	2.800298752	3.978928127
26640	2.800226963	3.978814524
26645	2.800162086	3.978708938
26650	2.800093486	3.978613907
26655	2.800027546	3.97851139
26660	2.799954958	3.978409404
26665	2.799898856	3.97832359
26670	2.799825205	3.978214514
26675	2.799757669	3.978111986
26680	2.799702896	3.978017476
26685	2.799651845	3.97791735
26690	2.799601592	3.977845161
26695	2.799525017	3.977733532
26700	2.799456683	3.977644896
26705	2.799396326	3.977549305
26710	2.799326132	3.977456787
26715	2.799247163	3.977330441
26720	2.799184679	3.9772315
26725	2.79913416	3.977149672
26730	2.799077526	3.977073056
26735	2.799019562	3.976987079
26740	2.798969309	3.976906984
26745	2.798914004	3.976814719
26750	2.798847266	3.976717236
26755	2.798787707	3.976628176
26760	2.798707675	3.976523066
26765	2.798651041	3.97643146
26770	2.798596799	3.976353627
26775	2.798529795	3.976241288
26780	2.798473427	3.976148606
26785	2.798409082	3.976050171
26790	2.798351384	3.97595802
26795	2.79826949	3.975813837
26800	2.798198764	3.975720877
26805	2.798135748	3.975630323
26810	2.798072999	3.975527862
26815	2.798005197	3.975441451
26820	2.797942713	3.97534768
26825	2.79788342	3.975268622
26830	2.797811896	3.975156386
26835	2.797749146	3.975065819
26840	2.797690651	3.974987291
26845	2.797616734	3.97486702
26850	2.79754069	3.974746745
26855	2.797478206	3.974651353
26860	2.797414127	3.974575492
26865	2.797336487	3.974469792
26870	2.797257518	3.974355393
26875	2.797197693	3.974259188
26880	2.79712032	3.974126184
26885	2.797070864	3.974056602
26890	2.797012103	3.973968686
26895	2.796965307	3.973891742
26900	2.796897505	3.973784151
26905	2.796816409	3.973680438
26910	2.796759243	3.97359131
26915	2.796704736	3.973498967
26920	2.796639859	3.973413582
26925	2.796586415	3.973328463
26930	2.796519943	3.973231162
26935	2.796453205	3.973132387
26940	2.796370248	3.972998274
26945	2.796313879	3.972920641
26950	2.796247407	3.972816638
26955	2.796184392	3.972716916
26960	2.796130416	3.97263486
26965	2.796066337	3.972535133
26970	2.79600146	3.972444239
26975	2.795934722	3.972340893
26980	2.795875961	3.972251065
26985	2.79582624	3.972172213
26990	2.795750195	3.972075554
26995	2.79567681	3.971963361
27000	2.795606882	3.971855183
27005	2.7955436	3.971760792
27010	2.795490954	3.971682599
27015	2.795436713	3.971593158
27020	2.795360137	3.971480819
27025	2.795294728	3.971388294
27030	2.795237828	3.971306077
27035	2.795178003	3.971199755
27040	2.795106745	3.9710941
27045	2.795049579	3.971004913
27050	2.794980714	3.970917734
27055	2.794930727	3.970861622
27060	2.794856544	3.970754752
27065	2.794790869	3.970666094
27070	2.794736628	3.970579308
27075	2.794681057	3.970487164
27080	2.7946324	3.970415242
27085	2.794580817	3.970330862
27090	2.79450823	3.9702142
27095	2.794449734	3.970131691
27100	2.794395759	3.970053199
27105	2.794332743	3.969953675
27110	2.794271589	3.969853613
27115	2.79420751	3.969771096
27120	2.794150344	3.969677058
27125	2.794068184	3.969548186
27130	2.794004902	3.96944664
27135	2.793941089	3.969359024
27140	2.793874617	3.969264306
27145	2.79382463	3.969170791
27150	2.793758424	3.969066958
27155	2.793681582	3.968936459
27160	2.79363319	3.968859149
27165	2.793552626	3.968727973
27170	2.793487749	3.968633105
27175	2.793406387	3.968518002
27180	2.793337788	3.96843117
27185	2.793283015	3.968345407
27190	2.793216543	3.968244367
27195	2.793166821	3.96815927
27200	2.793116834	3.968081677
27205	2.793050096	3.96796964
27210	2.792972723	3.967846342
27215	2.792923533	3.967763382
27220	2.792860784	3.967660584
27225	2.792799363	3.967569176
27230	2.792728371	3.967476559
27235	2.792667217	3.967377373
27240	2.792608189	3.967299094
27245	2.792556341	3.967219071
27250	2.792502898	3.967137036
27255	2.792417015	3.967013042
27260	2.792347087	3.966899634
27265	2.792280615	3.966813169
27270	2.792221587	3.966729249
27275	2.792163358	3.96663554
27280	2.792098215	3.96653231
27285	2.792029882	3.966424788
27290	2.791968461	3.966336167
27295	2.791896671	3.966236818
27300	2.791844291	3.966150338
27305	2.791788189	3.966066806
27310	2.791737404	3.96598582
27315	2.791670666	3.965884987
27320	2.791617754	3.965811506
27325	2.791552612	3.965715228
27330	2.791499966	3.965637453
27335	2.791443331	3.965550021
27340	2.791380847	3.965463526
27345	2.791320491	3.965375152
27350	2.79124551	3.965261027
27355	2.791192864	3.965183645
27360	2.791134635	3.965085608
27365	2.791074544	3.964996152
27370	2.791005944	3.964898111
27375	2.790934686	3.964806505
27380	2.790890017	3.964732199
27385	2.790831787	3.964640053
27390	2.790741651	3.964508872
27395	2.790671722	3.964399282
27400	2.790604984	3.96428969
27405	2.790540108	3.964181704
27410	2.790484271	3.964109399
27415	2.790393337	3.963970017
27420	2.790314368	3.963835862
27425	2.790238058	3.963710691
27430	2.790173447	3.963614765
27435	2.790130639	3.963541108
27440	2.790079588	3.963454569
27445	2.790007001	3.963344548
27450	2.789956748	3.963259481
27455	2.789904102	3.963181389
27460	2.789851456	3.963090146
27465	2.789792695	3.963004
27470	2.789709471	3.962892222
27475	2.789646988	3.962802314
27480	2.789591151	3.962696032
27485	2.789530794	3.962605047
27490	2.789469108	3.962516877
27495	2.789402104	3.962412198
27500	2.78935451	3.962341337
27505	2.789277137	3.962222293
27510	2.789232467	3.962155857
27515	2.789172642	3.96207761
27520	2.78911202	3.961973188
27525	2.789057247	3.961894131
27530	2.788999283	3.961815476
27535	2.788933077	3.961711047
27540	2.788875379	3.96162326
27545	2.788792422	3.961486207
27550	2.788703349	3.961370493
27555	2.788640599	3.961264173
27560	2.788581838	3.961175705
27565	2.788529724	3.96108992
27570	2.788470962	3.961009369
27575	2.788411137	3.960928816
27580	2.788341474	3.960821007
27585	2.788282979	3.960728636
27590	2.78822794	3.960647406
27595	2.788153757	3.96053489
27600	2.78808436	3.960428279
27605	2.788030119	3.960345029
27610	2.787972155	3.960260838
27615	2.787918977	3.960190878
27620	2.787867395	3.960107623
27625	2.78777912	3.95998314
27630	2.787713711	3.959883766
27635	2.787649898	3.959796476
27640	2.787585553	3.959698977
27645	2.787535034	3.959610609
27650	2.787470157	3.959518477
27655	2.787406876	3.959422986
27660	2.787339872	3.959329508
27665	2.787280845	3.959233206
27670	2.787211714	3.959109368
27675	2.787152952	3.959018299
27680	2.787070527	3.958900902
27685	2.787014158	3.958814396
27690	2.786954333	3.95870841
27695	2.786884671	3.958614377
27700	2.786812349	3.958514566
27705	2.786756246	3.958429663
27710	2.786707057	3.958345028
27715	2.786653347	3.958276109
27720	2.786596181	3.958200069
27725	2.786530241	3.958091111
27730	2.786470416	3.958007946
27735	2.786411389	3.957908657
27740	2.786334281	3.957795794
27745	2.786287751	3.957722835
27750	2.786207186	3.957613864
27755	2.786142309	3.957511474
27760	2.786081421	3.957414053
27765	2.786017076	3.957325903
27770	2.78595087	3.957228209
27775	2.785892374	3.957126346
27780	2.785827231	3.957041414
27785	2.785774585	3.956962931
27790	2.785711038	3.956856358
27795	2.785655467	3.956762147
27800	2.78558607	3.956666321
27805	2.785534754	3.956589309
27810	2.785478917	3.95650544
27815	2.785421485	3.956412161
27820	2.785359533	3.95632466
27825	2.785307419	3.956248045
27830	2.785242276	3.956147367
27835	2.785167828	3.956054617
27840	2.785101355	3.955943987
27845	2.785033554	3.95584841
27850	2.784974792	3.955753503
27855	2.784921349	3.95567486
27860	2.784863119	3.955600114
27865	2.784797179	3.955501974
27870	2.784728048	3.955379094
27875	2.784667425	3.955284847
27880	2.784602282	3.955187641
27885	2.784527834	3.955076717
27890	2.78445631	3.954986632
27895	2.784402866	3.954889956
27900	2.784339053	3.954794891
27905	2.78427843	3.954687991
27910	2.784233229	3.954609461
27915	2.784177127	3.954525416
27920	2.784114643	3.954427518
27925	2.784046575	3.954339704
27930	2.783992866	3.954263319
27935	2.783938359	3.95417456
27940	2.78387162	3.954071678
27945	2.783807541	3.953984528
27950	2.78373841	3.953873437
27955	2.783685498	3.953785476
27960	2.78362009	3.953687291
27965	2.783565317	3.953592063
27970	2.783511341	3.953499119
27975	2.783442742	3.953404962
27980	2.783382385	3.953317394
27985	2.783322295	3.953229825
27990	2.783255291	3.953127994
27995	2.783197593	3.953045935
28000	2.783138565	3.952955534
28005	2.783097885	3.952879661
28010	2.783044707	3.952802171
28015	2.782981957	3.952700329
28020	2.782914953	3.952610863
28025	2.782859382	3.952528121
28030	2.782809129	3.952454391
28035	2.78273601	3.952356308
28040	2.782680971	3.952274503
28045	2.782614233	3.9521674
28050	2.782558396	3.952086263
28055	2.782487936	3.951977271
28060	2.782427313	3.951880791
28065	2.782377858	3.951812163
28070	2.782326542	3.951731019
28075	2.782271237	3.951646644
28080	2.782213539	3.951562132
28085	2.782158766	3.951482464
28090	2.782111969	3.951414906
28095	2.782061982	3.951332273
28100	2.78200455	3.951241026
28105	2.781939674	3.951136587
28110	2.781871872	3.951033491
28115	2.781820024	3.950957445
28120	2.781771366	3.950876284
28125	2.781707553	3.950776412
28130	2.781644005	3.950680171
28135	2.781573013	3.950572352
28140	2.781523824	3.950490913
28145	2.781472507	3.950401531
28150	2.78140763	3.950320493
28155	2.781336638	3.95023003
28160	2.781265646	3.950130141
28165	2.781209012	3.950039404
28170	2.781139083	3.949931298
28175	2.781079524	3.949829517
28180	2.780995769	3.949702017
28185	2.780942325	3.949627024
28190	2.780890743	3.949553644
28195	2.780821878	3.949442159
28200	2.780756203	3.949347636
28205	2.780698505	3.94924584
28210	2.780642137	3.94916195
28215	2.780585769	3.949081291
28220	2.780527539	3.94899255
28225	2.780467182	3.948890879
28230	2.780416929	3.948819371
28235	2.780354711	3.948712713
28240	2.780276274	3.94859649
28245	2.780214854	3.948516897
28250	2.780144925	3.948399725
28255	2.780086164	3.948317434
28260	2.780020489	3.948222211
28265	2.779949497	3.948110284
28270	2.77988143	3.948011284
28275	2.7798232	3.947916862
28280	2.779763109	3.947820012
28285	2.779692383	3.947697971
28290	2.779627772	3.947598692
28295	2.779581507	3.94753686
28300	2.779503602	3.947430437
28305	2.779449626	3.947344622
28310	2.779387674	3.947242101
28315	2.779324393	3.947139577
28320	2.779255528	3.947042843
28325	2.779181611	3.946932095
28330	2.779109289	3.94681582
28335	2.77904973	3.946733765
28340	2.778981662	3.94663783
28345	2.778926092	3.946551729
28350	2.778864937	3.946466569
28355	2.778797668	3.946356614
28360	2.778722687	3.946253932
28365	2.778658076	3.94615812
28370	2.778601442	3.946067561
28375	2.778542946	3.945972014
28380	2.778480994	3.945890346
28385	2.778409736	3.945790482
28390	2.778348847	3.945696276
28395	2.778279716	3.945606246
28400	2.778226539	3.945517697
28405	2.778153153	3.94541998
28410	2.778087213	3.945328596
28415	2.77801888	3.945225887
28420	2.777968893	3.945158222
28425	2.777907738	3.945059418
28430	2.777844723	3.944964655
28435	2.777787025	3.944881348
28440	2.777726136	3.944785503
28445	2.777668173	3.944702462
28450	2.777606221	3.94460877
28455	2.777534696	3.94450011
28460	2.777481253	3.94440466
28465	2.777426214	3.944319724
28470	2.777354158	3.944225887
28475	2.777288484	3.94412315
28480	2.777226266	3.944037938
28485	2.777165643	3.943947465
28490	2.777110072	3.94384526
28495	2.777050513	3.943754783
28500	2.776988827	3.943656349
28505	2.776919164	3.943558451
28510	2.776865987	3.943476463
28515	2.776819456	3.943400542
28520	2.776763088	3.943322596
28525	2.776690234	3.943218352
28530	2.776624826	3.943120443
28535	2.776562873	3.943028601
28540	2.776497731	3.94292826
28545	2.776437906	3.942845315
28550	2.776373827	3.94273944
28555	2.776313736	3.9426515
28560	2.776252847	3.94256774
28565	2.776189034	3.94247548
28570	2.776137983	3.942399675
28575	2.776082679	3.942315909
28580	2.776027906	3.942245496
28585	2.775963826	3.942149452
28590	2.775901608	3.942058262
28595	2.77585561	3.941982988
28600	2.775792594	3.941897325
28605	2.775733035	3.941815032
28610	2.775671349	3.941725318
28615	2.775617108	3.941648554
28620	2.775562335	3.941567201
28625	2.775503307	3.941482338
28630	2.775451991	3.94138668
28635	2.775399345	3.941300465
28640	2.775320908	3.941182944
28645	2.775255765	3.941084985
28650	2.775176796	3.940966378
28655	2.77510022	3.940849657
28660	2.775045181	3.94076235
28665	2.77498642	3.940676525
28670	2.774928988	3.940584896
28675	2.774867036	3.940486517
28680	2.774805615	3.940392319
28685	2.774754299	3.940301898
28690	2.774706971	3.940235498
28695	2.774652464	3.940155465
28700	2.774605933	3.940087578
28705	2.774552755	3.940006058
28710	2.774510213	3.93992791
28715	2.774442943	3.939836399
28720	2.774381257	3.939737461
28725	2.774336854	3.939665247
28730	2.774274636	3.939577644
28735	2.774216406	3.93947816
28740	2.774158708	3.939388528
28745	2.774081069	3.939284854
28750	2.774022839	3.939193328
28755	2.773964344	3.939108954
28760	2.773912761	3.939026604
28765	2.773855861	3.938937096
28770	2.773794175	3.938847047
28775	2.773725044	3.93875335
28780	2.773666283	3.938663161
28785	2.773615498	3.938585527
28790	2.773546899	3.938485883
28795	2.773488935	3.938396363
28800	2.773432301	3.938309137
28805	2.773381516	3.93822839
28810	2.773322755	3.938153178
28815	2.773269843	3.938064596
28820	2.77321374	3.937985464
28825	2.773161892	3.937904981
28830	2.773103662	3.93782112
28835	2.773036924	3.937723752
28840	2.772970718	3.937626787
28845	2.77291302	3.937537653
28850	2.772849207	3.937434471
28855	2.772787521	3.937343577
28860	2.772719719	3.937235932
28865	2.772660426	3.937143548
28870	2.772612832	3.937074393
28875	2.772548753	3.936995242
28880	2.772487864	3.936906499
28885	2.772425912	3.936818429
28890	2.772382838	3.936747647
28895	2.772326736	3.936657953
28900	2.772267442	3.936566635
28905	2.772207086	3.936479504
28910	2.77215763	3.936403042
28915	2.772100464	3.936311449
28920	2.772040108	3.93622269
28925	2.771982144	3.936130957
28930	2.77191966	3.936039492
28935	2.771846275	3.935931812
28940	2.771791502	3.935851557
28945	2.771725296	3.935748736
28950	2.771661748	3.935656182
28955	2.7716099	3.935579839
28960	2.771554861	3.935492686
28965	2.77150062	3.935410665
28970	2.771445581	3.935323643
28975	2.771382299	3.935236348
28980	2.771326197	3.935148376
28985	2.771264776	3.93504851
28990	2.771196709	3.934952695
28995	2.771153635	3.934882826
29000	2.771096469	3.934794306
29005	2.771029731	3.934690917
29010	2.770977617	3.934610907
29015	2.770917526	3.934516838
29020	2.77085451	3.934432364
29025	2.770788038	3.934327479
29030	2.770736987	3.934230025
29035	2.770668654	3.934140273
29040	2.770600852	3.934044031
29045	2.770551397	3.933971578
29050	2.770489445	3.933867085
29055	2.770428025	3.933789086
29060	2.770368466	3.933710139
29065	2.77030678	3.933621457
29070	2.770238712	3.933513981
29075	2.770181014	3.933428134
29080	2.770131293	3.933350261
29085	2.770074925	3.933266438
29090	2.769994626	3.933138807
29095	2.769930813	3.933052816
29100	2.769872849	3.932962497
29105	2.769802389	3.932855409
29110	2.769721027	3.932741963
29115	2.769670508	3.932661237
29120	2.769606429	3.932565905
29125	2.769542616	3.932479901
29130	2.769473485	3.932371042
29135	2.769428549	3.932297747
29140	2.76937032	3.932231617
29145	2.769294807	3.932120181
29150	2.769236312	3.932027271
29155	2.769169308	3.931931924
29160	2.769123043	3.931859567
29165	2.769067473	3.931771248
29170	2.769019081	3.931701188
29175	2.768976805	3.931637618
29180	2.768897836	3.9315286
29185	2.768840138	3.931443656
29190	2.768767816	3.931331522
29195	2.768713575	3.931249008
29200	2.768664386	3.931165682
29205	2.768604826	3.931079512
29210	2.768534366	3.930983466
29215	2.768467628	3.930874836
29220	2.76841126	3.930804353
29225	2.768354625	3.930719935
29230	2.768302777	3.930647014
29235	2.768252258	3.930570304
29240	2.768186052	3.930471133
29245	2.768124632	3.930374395
29250	2.768065073	3.930281984
29255	2.767983976	3.930157098
29260	2.767923886	3.930078214
29265	2.767865922	3.929975648
29270	2.767805033	3.929884175
29275	2.767744677	3.929786205
29280	2.767675546	3.929665498
29285	2.767633269	3.929599594
29290	2.767563872	3.929491873
29295	2.767499261	3.929392134
29300	2.767455656	3.929331775
29305	2.767410455	3.929267084
29310	2.767338665	3.929167204
29315	2.767281765	3.929078419
29320	2.767217685	3.928973391
29325	2.76715334	3.928878782
29330	2.767096706	3.928794186
29335	2.767034488	3.928698625
29340	2.766977854	3.928601167
29345	2.766930526	3.928529967
29350	2.766866712	3.928448071
29355	2.76680928	3.928357917
29360	2.766751849	3.9282859
29365	2.766696544	3.92820955
29370	2.76664443	3.928113298
29375	2.766595772	3.928052919
29380	2.766543126	3.927972774
29385	2.766484099	3.92787963
29390	2.766436239	3.927797044
29395	2.766384656	3.92773138
29400	2.766313398	3.92761914
29405	2.76624799	3.927514343
